Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles,Year,Month,Day
2017-02-28,Anne Arundel,MD,Passenger,0,1,1,509,510,0.2,2017,2,28
2017-02-28,Pinal,AZ,Passenger,2,0,2,266,268,0.75,2017,2,28
2017-02-28,Howard,MD,Passenger,0,2,2,91,93,2.15,2017,2,28
2017-02-28,New Haven,CT,Passenger,0,1,1,61,62,1.61,2017,2,28
2017-02-28,Pierce,WA,Passenger,862,778,1640,526674,528314,0.31,2017,2,28
2017-02-28,Snohomish,WA,Passenger,1604,824,2428,514017,516445,0.47,2017,2,28
2017-02-28,Stevens,WA,Passenger,6,21,27,31311,31338,0.09,2017,2,28
2017-02-28,Ferry,WA,Passenger,2,1,3,4392,4395,0.07,2017,2,28
2017-02-28,Orange,FL,Passenger,1,1,2,151,153,1.31,2017,2,28
2017-02-28,Multnomah,OR,Passenger,0,3,3,1149,1152,0.26,2017,2,28
2017-02-28,Douglas,WA,Passenger,30,19,49,26545,26594,0.18,2017,2,28
2017-02-28,Kitsap,WA,Passenger,561,280,841,172093,172934,0.49,2017,2,28
2017-02-28,Clark,NV,Passenger,1,3,4,883,887,0.45,2017,2,28
2017-02-28,Thurston,WA,Passenger,351,309,660,184859,185519,0.36,2017,2,28
2017-02-28,Whitman,WA,Truck,0,0,0,8401,8401,0.0,2017,2,28
2017-02-28,Spokane,WA,Truck,1,0,1,90231,90232,0.0,2017,2,28
2017-02-28,Skamania,WA,Passenger,7,7,14,8541,8555,0.16,2017,2,28
2017-02-28,Ferry,WA,Truck,0,0,0,3562,3562,0.0,2017,2,28
2017-02-28,Skamania,WA,Truck,0,0,0,3889,3889,0.0,2017,2,28
2017-02-28,Garfield,WA,Passenger,0,0,0,1290,1290,0.0,2017,2,28
2017-02-28,Franklin,WA,Truck,0,0,0,17904,17904,0.0,2017,2,28
2017-02-28,Santa Clara,CA,Passenger,5,3,8,432,440,1.82,2017,2,28
2017-02-28,Lewis,WA,Truck,0,0,0,24788,24788,0.0,2017,2,28
2017-02-28,Adams,WA,Passenger,2,2,4,12125,12129,0.03,2017,2,28
2017-02-28,Virginia Beach,VA,Passenger,2,1,3,645,648,0.46,2017,2,28
2017-02-28,Dakota,MN,Passenger,0,1,1,42,43,2.33,2017,2,28
2017-02-28,Clallam,WA,Passenger,75,64,139,47979,48118,0.29,2017,2,28
2017-02-28,Orleans,LA,Passenger,0,1,1,51,52,1.92,2017,2,28
2017-02-28,Morris,NJ,Passenger,1,0,1,22,23,4.35,2017,2,28
2017-02-28,Norfolk,VA,Passenger,1,1,2,303,305,0.66,2017,2,28
2017-02-28,Pacific,WA,Truck,0,0,0,7484,7484,0.0,2017,2,28
2017-02-28,Collin,TX,Passenger,0,1,1,152,153,0.65,2017,2,28
2017-02-28,Kittitas,WA,Passenger,15,15,30,27059,27089,0.11,2017,2,28
2017-02-28,Chelan,WA,Passenger,55,29,84,51756,51840,0.16,2017,2,28
2017-02-28,Grant,WA,Passenger,16,21,37,60186,60223,0.06,2017,2,28
2017-02-28,Lane,OR,Passenger,0,1,1,261,262,0.38,2017,2,28
2017-02-28,Lewis,NY,Passenger,0,1,1,10,11,9.09,2017,2,28
2017-02-28,Okanogan,WA,Passenger,3,15,18,25670,25688,0.07,2017,2,28
2017-02-28,San Mateo,CA,Passenger,0,1,1,166,167,0.6,2017,2,28
2017-02-28,San Juan,WA,Truck,0,0,0,5571,5571,0.0,2017,2,28
2017-02-28,Okanogan,WA,Truck,0,0,0,16300,16300,0.0,2017,2,28
2017-02-28,Jackson,MO,Passenger,1,0,1,73,74,1.35,2017,2,28
2017-02-28,Grays Harbor,WA,Truck,0,0,0,19818,19818,0.0,2017,2,28
2017-02-28,Utah,UT,Passenger,0,1,1,175,176,0.57,2017,2,28
2017-02-28,Chelan,WA,Truck,0,0,0,21248,21248,0.0,2017,2,28
2017-02-28,Okaloosa,FL,Passenger,1,0,1,192,193,0.52,2017,2,28
2017-02-28,Stevens,WA,Truck,0,0,0,18331,18331,0.0,2017,2,28
2017-02-28,Franklin,WA,Passenger,26,42,68,55213,55281,0.12,2017,2,28
2017-02-28,Cobb,GA,Passenger,0,1,1,81,82,1.22,2017,2,28
2017-02-28,Bexar,TX,Passenger,1,2,3,1162,1165,0.26,2017,2,28
2017-02-28,Walla Walla,WA,Truck,0,0,0,13162,13162,0.0,2017,2,28
2017-02-28,Prince William,VA,Passenger,0,4,4,279,283,1.41,2017,2,28
2017-03-31,Harnett,NC,Passenger,1,0,1,263,264,0.38,2017,3,31
2017-03-31,Montgomery,MD,Passenger,1,0,1,308,309,0.32,2017,3,31
2017-03-31,Asotin,WA,Truck,0,0,0,6511,6511,0.0,2017,3,31
2017-03-31,Virginia Beach,VA,Passenger,2,1,3,647,650,0.46,2017,3,31
2017-03-31,Franklin,WA,Passenger,26,47,73,55304,55377,0.13,2017,3,31
2017-03-31,Saratoga,NY,Passenger,1,1,2,76,78,2.56,2017,3,31
2017-03-31,Jefferson,WA,Truck,0,0,0,9445,9445,0.0,2017,3,31
2017-03-31,Orleans,LA,Passenger,0,1,1,50,51,1.96,2017,3,31
2017-03-31,Ventura,CA,Passenger,0,2,2,383,385,0.52,2017,3,31
2017-03-31,Dale,AL,Passenger,0,1,1,62,63,1.59,2017,3,31
2017-03-31,San Diego,CA,Passenger,5,1,6,2805,2811,0.21,2017,3,31
2017-03-31,Douglas,OR,Passenger,0,1,1,75,76,1.32,2017,3,31
2017-03-31,Northampton,PA,Passenger,2,0,2,209,211,0.95,2017,3,31
2017-03-31,Essex,NJ,Passenger,1,0,1,18,19,5.26,2017,3,31
2017-03-31,Polk,FL,Passenger,1,0,1,67,68,1.47,2017,3,31
2017-03-31,Clallam,WA,Truck,0,0,0,21038,21038,0.0,2017,3,31
2017-03-31,Kittitas,WA,Truck,0,0,0,13424,13424,0.0,2017,3,31
2017-03-31,Madison,ID,Passenger,1,0,1,44,45,2.22,2017,3,31
2017-03-31,Allegheny,PA,Passenger,1,0,1,91,92,1.09,2017,3,31
2017-03-31,Lane,OR,Passenger,0,1,1,260,261,0.38,2017,3,31
2017-03-31,Middlesex,MA,Passenger,1,0,1,154,155,0.65,2017,3,31
2017-03-31,Franklin,OH,Passenger,0,1,1,114,115,0.87,2017,3,31
2017-03-31,Shelby,TN,Passenger,0,1,1,114,115,0.87,2017,3,31
2017-03-31,Pierce,WA,Passenger,876,784,1660,526268,527928,0.31,2017,3,31
2017-03-31,Lewis,NY,Passenger,0,1,1,10,11,9.09,2017,3,31
2017-03-31,Asotin,WA,Passenger,5,2,7,12332,12339,0.06,2017,3,31
2017-03-31,Collier,FL,Passenger,1,0,1,20,21,4.76,2017,3,31
2017-03-31,Montgomery,PA,Passenger,1,0,1,42,43,2.33,2017,3,31
2017-03-31,Multnomah,OR,Passenger,0,3,3,1109,1112,0.27,2017,3,31
2017-03-31,Whatcom,WA,Passenger,416,156,572,142214,142786,0.4,2017,3,31
2017-03-31,Hardin,KY,Passenger,0,1,1,121,122,0.82,2017,3,31
2017-03-31,Eagle,CO,Passenger,1,0,1,8,9,11.11,2017,3,31
2017-03-31,Spokane,WA,Passenger,232,202,434,295427,295861,0.15,2017,3,31
2017-03-31,Hidalgo,TX,Passenger,0,1,1,99,100,1.0,2017,3,31
2017-03-31,Benton,WA,Truck,0,0,0,39850,39850,0.0,2017,3,31
2017-03-31,Carroll,NH,Passenger,0,1,1,0,1,100.0,2017,3,31
2017-03-31,New London,CT,Passenger,1,0,1,260,261,0.38,2017,3,31
2017-03-31,Charles,MD,Passenger,0,1,1,92,93,1.08,2017,3,31
2017-03-31,Walla Walla,WA,Passenger,20,22,42,34822,34864,0.12,2017,3,31
2017-03-31,Norfolk,VA,Passenger,1,1,2,305,307,0.65,2017,3,31
2017-03-31,Salt Lake,UT,Passenger,0,1,1,309,310,0.32,2017,3,31
2017-03-31,San Juan,WA,Passenger,88,34,122,13419,13541,0.9,2017,3,31
2017-03-31,Mason,WA,Passenger,50,63,113,42923,43036,0.26,2017,3,31
2017-03-31,Los Angeles,CA,Passenger,2,1,3,1382,1385,0.22,2017,3,31
2017-03-31,Kitsap,WA,Passenger,572,289,861,172466,173327,0.5,2017,3,31
2017-03-31,Skagit,WA,Truck,1,0,1,31425,31426,0.0,2017,3,31
2017-03-31,King,WA,Passenger,9315,3786,13101,1382521,1395622,0.94,2017,3,31
2017-03-31,Moore,NC,Passenger,0,1,1,208,209,0.48,2017,3,31
2017-03-31,Deschutes,OR,Passenger,1,0,1,206,207,0.48,2017,3,31
2017-03-31,Bexar,TX,Passenger,1,2,3,1093,1096,0.27,2017,3,31
2017-03-31,Grays Harbor,WA,Passenger,27,26,53,44413,44466,0.12,2017,3,31
2017-03-31,Nueces,TX,Passenger,0,1,1,100,101,0.99,2017,3,31
2017-03-31,Albemarle,VA,Passenger,0,1,1,30,31,3.23,2017,3,31
2017-03-31,Chelan,WA,Passenger,55,30,85,51679,51764,0.16,2017,3,31
2017-03-31,Whitman,WA,Truck,0,0,0,8390,8390,0.0,2017,3,31
2017-03-31,Tarrant,TX,Passenger,0,2,2,290,292,0.68,2017,3,31
2017-03-31,Marin,CA,Passenger,1,0,1,59,60,1.67,2017,3,31
2017-03-31,Lewis,WA,Truck,0,0,0,24820,24820,0.0,2017,3,31
2017-03-31,Santa Clara,CA,Passenger,6,2,8,422,430,1.86,2017,3,31
2017-03-31,El Paso,CO,Passenger,1,1,2,827,829,0.24,2017,3,31
2017-03-31,Whitman,WA,Passenger,9,18,27,21933,21960,0.12,2017,3,31
2017-03-31,Tulare,CA,Passenger,1,0,1,195,196,0.51,2017,3,31
2017-03-31,Alameda,CA,Passenger,3,1,4,388,392,1.02,2017,3,31
2017-03-31,Howard,MD,Passenger,0,2,2,92,94,2.13,2017,3,31
2017-03-31,Thurston,WA,Passenger,365,313,678,185385,186063,0.36,2017,3,31
2017-03-31,Franklin,MA,Passenger,0,1,1,4,5,20.0,2017,3,31
2017-03-31,Dakota,MN,Passenger,0,1,1,42,43,2.33,2017,3,31
2017-03-31,Palm Beach,FL,Passenger,0,1,1,101,102,0.98,2017,3,31
2017-03-31,King,WA,Truck,8,1,9,189740,189749,0.0,2017,3,31
2017-03-31,Monroe,NY,Passenger,1,0,1,30,31,3.23,2017,3,31
2017-03-31,Thurston,WA,Truck,0,0,0,53287,53287,0.0,2017,3,31
2017-03-31,Monterey,CA,Passenger,0,1,1,220,221,0.45,2017,3,31
2017-03-31,Kitsap,WA,Truck,1,0,1,52315,52316,0.0,2017,3,31
2017-03-31,Island,WA,Truck,0,0,0,20495,20495,0.0,2017,3,31
2017-03-31,San Juan,WA,Truck,0,0,0,5581,5581,0.0,2017,3,31
2017-03-31,New Haven,CT,Passenger,0,1,1,60,61,1.64,2017,3,31
2017-03-31,Volusia,FL,Passenger,0,1,1,49,50,2.0,2017,3,31
2017-03-31,Canyon,ID,Passenger,0,1,1,106,107,0.93,2017,3,31
2017-03-31,Grant,WA,Passenger,17,21,38,60323,60361,0.06,2017,3,31
2017-03-31,Cowlitz,WA,Passenger,51,48,99,69292,69391,0.14,2017,3,31
2017-03-31,Montgomery,TN,Passenger,1,0,1,288,289,0.35,2017,3,31
2017-03-31,Ferry,WA,Passenger,2,1,3,4388,4391,0.07,2017,3,31
2017-03-31,Hamilton,TN,Passenger,1,0,1,26,27,3.7,2017,3,31
2017-03-31,Hawaii,HI,Passenger,1,0,1,89,90,1.11,2017,3,31
2017-03-31,Snohomish,WA,Passenger,1656,848,2504,513348,515852,0.49,2017,3,31
2017-03-31,Garfield,WA,Passenger,0,0,0,1283,1283,0.0,2017,3,31
2017-03-31,Jackson,MO,Passenger,1,0,1,70,71,1.41,2017,3,31
2017-03-31,Manatee,FL,Passenger,1,0,1,52,53,1.89,2017,3,31
2017-03-31,Clallam,WA,Passenger,77,65,142,48077,48219,0.29,2017,3,31
2017-03-31,Okaloosa,FL,Passenger,1,0,1,195,196,0.51,2017,3,31
2017-03-31,Mason,WA,Truck,0,0,0,19224,19224,0.0,2017,3,31
2017-03-31,Gwinnett,GA,Passenger,0,1,1,87,88,1.14,2017,3,31
2017-03-31,Bergen,NJ,Passenger,0,2,2,33,35,5.71,2017,3,31
2017-03-31,Douglas,WA,Truck,0,0,0,11440,11440,0.0,2017,3,31
2017-03-31,Orange,FL,Passenger,1,1,2,150,152,1.32,2017,3,31
2017-03-31,Sumter,FL,Passenger,0,1,1,10,11,9.09,2017,3,31
2017-03-31,Klickitat,WA,Passenger,21,23,44,14775,14819,0.3,2017,3,31
2017-03-31,Columbia,WA,Truck,0,0,0,1530,1530,0.0,2017,3,31
2017-03-31,DeKalb,IN,Passenger,1,0,1,1,2,50.0,2017,3,31
2017-03-31,Dane,WI,Passenger,1,0,1,154,155,0.65,2017,3,31
2017-03-31,Norfolk,MA,Passenger,1,0,1,38,39,2.56,2017,3,31
2017-03-31,Orange,CA,Passenger,2,1,3,670,673,0.45,2017,3,31
2017-03-31,Prince George's,MD,Passenger,0,1,1,184,185,0.54,2017,3,31
2017-03-31,Marion,OR,Passenger,1,0,1,200,201,0.5,2017,3,31
2017-03-31,Cascade,MT,Passenger,0,1,1,63,64,1.56,2017,3,31
2017-03-31,Franklin,WA,Truck,0,0,0,17957,17957,0.0,2017,3,31
2017-03-31,Cobb,GA,Passenger,0,1,1,80,81,1.23,2017,3,31
2017-03-31,Pacific,WA,Passenger,6,8,14,15071,15085,0.09,2017,3,31
2017-03-31,Wayne,MI,Passenger,0,1,1,74,75,1.33,2017,3,31
2017-03-31,Spokane,WA,Truck,1,0,1,90248,90249,0.0,2017,3,31
2017-03-31,Manassas,VA,Passenger,0,1,1,9,10,10.0,2017,3,31
2017-03-31,Lee,AL,Passenger,1,0,1,35,36,2.78,2017,3,31
2017-03-31,Prince William,VA,Passenger,0,4,4,276,280,1.43,2017,3,31
2017-03-31,Pierce,WA,Truck,0,0,0,138150,138150,0.0,2017,3,31
2017-03-31,Guilford,NC,Passenger,1,0,1,32,33,3.03,2017,3,31
2017-03-31,Wahkiakum,WA,Truck,0,0,0,1635,1635,0.0,2017,3,31
2017-03-31,Pend Oreille,WA,Passenger,1,4,5,9306,9311,0.05,2017,3,31
2017-03-31,Garfield,WA,Truck,0,0,0,939,939,0.0,2017,3,31
2017-03-31,Chelan,WA,Truck,0,0,0,21219,21219,0.0,2017,3,31
2017-03-31,Oklahoma,OK,Passenger,0,1,1,173,174,0.57,2017,3,31
2017-03-31,DeKalb,GA,Passenger,1,0,1,85,86,1.16,2017,3,31
2017-03-31,Missoula,MT,Passenger,1,0,1,80,81,1.23,2017,3,31
2017-03-31,Lincoln,WA,Passenger,2,4,6,7506,7512,0.08,2017,3,31
2017-03-31,Okanogan,WA,Passenger,3,16,19,25637,25656,0.07,2017,3,31
2017-03-31,Anne Arundel,MD,Passenger,0,1,1,501,502,0.2,2017,3,31
2017-03-31,Maricopa,AZ,Passenger,2,1,3,1859,1862,0.16,2017,3,31
2017-03-31,Adams,WA,Truck,0,0,0,5070,5070,0.0,2017,3,31
2017-03-31,Hamilton,IN,Passenger,1,0,1,64,65,1.54,2017,3,31
2017-03-31,Santa Fe,NM,Passenger,0,1,1,45,46,2.17,2017,3,31
2017-03-31,Stevens,WA,Passenger,6,20,26,31277,31303,0.08,2017,3,31
2017-03-31,Morris,NJ,Passenger,1,0,1,22,23,4.35,2017,3,31
2017-03-31,Pend Oreille,WA,Truck,0,0,0,5582,5582,0.0,2017,3,31
2017-03-31,Collin,TX,Passenger,0,1,1,153,154,0.65,2017,3,31
2017-03-31,Lewis,WA,Passenger,45,36,81,55102,55183,0.15,2017,3,31
2017-03-31,Whatcom,WA,Truck,2,0,2,41394,41396,0.0,2017,3,31
2017-03-31,Walla Walla,WA,Truck,0,0,0,13187,13187,0.0,2017,3,31
2017-03-31,Dallas,TX,Passenger,1,1,2,208,210,0.95,2017,3,31
2017-03-31,Clark,WA,Truck,0,0,0,77565,77565,0.0,2017,3,31
2017-03-31,Jefferson,WA,Passenger,94,57,151,23648,23799,0.63,2017,3,31
2017-03-31,Benton,WA,Passenger,140,139,279,127928,128207,0.22,2017,3,31
2017-03-31,Utah,UT,Passenger,0,1,1,174,175,0.57,2017,3,31
2017-03-31,Portsmouth,VA,Passenger,0,1,1,66,67,1.49,2017,3,31
2017-03-31,Skagit,WA,Passenger,118,91,209,87514,87723,0.24,2017,3,31
2017-03-31,Columbia,WA,Passenger,0,1,1,2356,2357,0.04,2017,3,31
2017-03-31,Grant,WA,Truck,0,0,0,25045,25045,0.0,2017,3,31
2017-03-31,Clark,WA,Passenger,718,454,1172,298251,299423,0.39,2017,3,31
2017-03-31,Juneau,AK,Passenger,0,1,1,54,55,1.82,2017,3,31
2017-03-31,Yakima,WA,Passenger,36,50,86,159219,159305,0.05,2017,3,31
2017-03-31,Clark,NV,Passenger,1,3,4,870,874,0.46,2017,3,31
2017-03-31,Mercer,NJ,Passenger,0,1,1,20,21,4.76,2017,3,31
2017-03-31,Honolulu,HI,Passenger,4,2,6,626,632,0.95,2017,3,31
2017-03-31,Riverside,CA,Passenger,1,1,2,828,830,0.24,2017,3,31
2017-03-31,Maui,HI,Passenger,1,0,1,72,73,1.37,2017,3,31
2017-03-31,Island,WA,Passenger,105,130,235,59593,59828,0.39,2017,3,31
2017-03-31,District of Columbia,DC,Passenger,0,3,3,223,226,1.33,2017,3,31
2017-03-31,Lincoln,WA,Truck,0,0,0,4469,4469,0.0,2017,3,31
2017-03-31,Wahkiakum,WA,Passenger,0,2,2,2849,2851,0.07,2017,3,31
2017-03-31,Pacific,WA,Truck,0,0,0,7478,7478,0.0,2017,3,31
2017-03-31,Clackamas,OR,Passenger,1,2,3,337,340,0.88,2017,3,31
2017-03-31,Arlington,VA,Passenger,1,1,2,171,173,1.16,2017,3,31
2017-03-31,Duval,FL,Passenger,1,1,2,371,373,0.54,2017,3,31
2017-03-31,Skamania,WA,Truck,0,0,0,3882,3882,0.0,2017,3,31
2017-03-31,St. Lucie,FL,Passenger,1,0,1,31,32,3.12,2017,3,31
2017-03-31,Okanogan,WA,Truck,0,0,0,16304,16304,0.0,2017,3,31
2017-03-31,Ferry,WA,Truck,0,0,0,3555,3555,0.0,2017,3,31
2017-03-31,Grays Harbor,WA,Truck,0,0,0,19863,19863,0.0,2017,3,31
2017-03-31,Adams,WA,Passenger,2,4,6,12106,12112,0.05,2017,3,31
2017-03-31,Skamania,WA,Passenger,8,8,16,8527,8543,0.19,2017,3,31
2017-03-31,Kittitas,WA,Passenger,17,16,33,27115,27148,0.12,2017,3,31
2017-03-31,Yakima,WA,Truck,0,0,0,57264,57264,0.0,2017,3,31
2017-03-31,Nantucket,MA,Passenger,1,0,1,3,4,25.0,2017,3,31
2017-03-31,Muscogee,GA,Passenger,0,1,1,254,255,0.39,2017,3,31
2017-03-31,Pinal,AZ,Passenger,2,0,2,265,267,0.75,2017,3,31
2017-03-31,Fulton,GA,Passenger,1,1,2,122,124,1.61,2017,3,31
2017-03-31,Cowlitz,WA,Truck,0,0,0,27903,27903,0.0,2017,3,31
2017-03-31,Jefferson,NY,Passenger,1,1,2,261,263,0.76,2017,3,31
2017-03-31,Nassau,NY,Passenger,0,1,1,40,41,2.44,2017,3,31
2017-03-31,Klickitat,WA,Truck,0,0,0,7933,7933,0.0,2017,3,31
2017-03-31,Pima,AZ,Passenger,0,2,2,454,456,0.44,2017,3,31
2017-03-31,Snohomish,WA,Truck,1,0,1,122200,122201,0.0,2017,3,31
2017-03-31,Cumberland,NC,Passenger,1,0,1,629,630,0.16,2017,3,31
2017-03-31,Travis,TX,Passenger,1,1,2,195,197,1.02,2017,3,31
2017-03-31,Douglas,WA,Passenger,29,19,48,26590,26638,0.18,2017,3,31
2017-03-31,Latah,ID,Passenger,0,1,1,124,125,0.8,2017,3,31
2017-03-31,San Mateo,CA,Passenger,0,1,1,158,159,0.63,2017,3,31
2017-03-31,Stevens,WA,Truck,0,0,0,18307,18307,0.0,2017,3,31
2017-03-31,Fairfax,VA,Passenger,3,2,5,865,870,0.57,2017,3,31
2017-04-30,Chelan,WA,Truck,0,0,0,21207,21207,0.0,2017,4,30
2017-04-30,Montgomery,PA,Passenger,1,0,1,41,42,2.38,2017,4,30
2017-04-30,DeKalb,IN,Passenger,1,0,1,1,2,50.0,2017,4,30
2017-04-30,San Juan,WA,Truck,0,0,0,5549,5549,0.0,2017,4,30
2017-04-30,Pierce,WA,Passenger,917,807,1724,525651,527375,0.33,2017,4,30
2017-04-30,Yakima,WA,Passenger,38,54,92,159273,159365,0.06,2017,4,30
2017-04-30,Manatee,FL,Passenger,1,0,1,48,49,2.04,2017,4,30
2017-04-30,Lane,OR,Passenger,0,1,1,250,251,0.4,2017,4,30
2017-04-30,San Diego,CA,Passenger,5,1,6,2769,2775,0.22,2017,4,30
2017-04-30,Monterey,CA,Passenger,0,1,1,212,213,0.47,2017,4,30
2017-04-30,Orleans,LA,Passenger,0,1,1,49,50,2.0,2017,4,30
2017-04-30,Allegheny,PA,Passenger,1,0,1,93,94,1.06,2017,4,30
2017-04-30,Pacific,WA,Passenger,9,8,17,15076,15093,0.11,2017,4,30
2017-04-30,Clackamas,OR,Passenger,1,1,2,323,325,0.62,2017,4,30
2017-04-30,Norfolk,MA,Passenger,1,0,1,39,40,2.5,2017,4,30
2017-04-30,Pacific,WA,Truck,0,0,0,7462,7462,0.0,2017,4,30
2017-04-30,Lewis,WA,Passenger,46,35,81,55197,55278,0.15,2017,4,30
2017-04-30,Yakima,WA,Truck,0,0,0,57217,57217,0.0,2017,4,30
2017-04-30,San Juan,WA,Passenger,98,35,133,13478,13611,0.98,2017,4,30
2017-04-30,Hidalgo,TX,Passenger,0,1,1,100,101,0.99,2017,4,30
2017-04-30,Cowlitz,WA,Passenger,52,48,100,69318,69418,0.14,2017,4,30
2017-04-30,Stevens,WA,Truck,0,0,0,18284,18284,0.0,2017,4,30
2017-04-30,Franklin,WA,Truck,0,0,0,17992,17992,0.0,2017,4,30
2017-04-30,Grant,WA,Truck,0,0,0,25091,25091,0.0,2017,4,30
2017-04-30,Norfolk,VA,Passenger,1,1,2,302,304,0.66,2017,4,30
2017-04-30,District of Columbia,DC,Passenger,0,3,3,224,227,1.32,2017,4,30
2017-04-30,Walla Walla,WA,Passenger,22,24,46,34830,34876,0.13,2017,4,30
2017-04-30,Whatcom,WA,Passenger,441,159,600,142439,143039,0.42,2017,4,30
2017-04-30,Los Angeles,CA,Passenger,2,1,3,1364,1367,0.22,2017,4,30
2017-04-30,Klickitat,WA,Truck,0,0,0,7946,7946,0.0,2017,4,30
2017-04-30,Pend Oreille,WA,Passenger,1,4,5,9320,9325,0.05,2017,4,30
2017-04-30,Douglas,OR,Passenger,0,1,1,74,75,1.33,2017,4,30
2017-04-30,New London,CT,Passenger,1,0,1,254,255,0.39,2017,4,30
2017-04-30,Adams,WA,Truck,0,0,0,5072,5072,0.0,2017,4,30
2017-04-30,Moore,NC,Passenger,0,1,1,205,206,0.49,2017,4,30
2017-04-30,Lewis,WA,Truck,0,0,0,24804,24804,0.0,2017,4,30
2017-04-30,Santa Clara,CA,Passenger,6,2,8,418,426,1.88,2017,4,30
2017-04-30,Marion,OR,Passenger,1,0,1,186,187,0.53,2017,4,30
2017-04-30,Palm Beach,FL,Passenger,0,2,2,99,101,1.98,2017,4,30
2017-04-30,Middlesex,MA,Passenger,1,0,1,150,151,0.66,2017,4,30
2017-04-30,Albemarle,VA,Passenger,0,1,1,31,32,3.12,2017,4,30
2017-04-30,Kittitas,WA,Passenger,22,17,39,27200,27239,0.14,2017,4,30
2017-04-30,Skagit,WA,Passenger,123,97,220,87594,87814,0.25,2017,4,30
2017-04-30,Sumter,FL,Passenger,0,1,1,10,11,9.09,2017,4,30
2017-04-30,King,WA,Truck,8,1,9,188921,188930,0.0,2017,4,30
2017-04-30,Santa Fe,NM,Passenger,0,1,1,44,45,2.22,2017,4,30
2017-04-30,Charles,MD,Passenger,0,1,1,91,92,1.09,2017,4,30
2017-04-30,Carroll,NH,Passenger,0,1,1,0,1,100.0,2017,4,30
2017-04-30,Wahkiakum,WA,Truck,0,0,0,1631,1631,0.0,2017,4,30
2017-04-30,Asotin,WA,Passenger,6,2,8,12338,12346,0.06,2017,4,30
2017-04-30,New Haven,CT,Passenger,0,1,1,59,60,1.67,2017,4,30
2017-04-30,Franklin,MA,Passenger,0,1,1,4,5,20.0,2017,4,30
2017-04-30,Polk,FL,Passenger,1,0,1,69,70,1.43,2017,4,30
2017-04-30,Adams,WA,Passenger,2,3,5,12127,12132,0.04,2017,4,30
2017-04-30,Orange,FL,Passenger,1,1,2,148,150,1.33,2017,4,30
2017-04-30,Utah,UT,Passenger,0,1,1,170,171,0.58,2017,4,30
2017-04-30,Multnomah,OR,Passenger,0,3,3,1068,1071,0.28,2017,4,30
2017-04-30,Franklin,WA,Passenger,27,47,74,55341,55415,0.13,2017,4,30
2017-04-30,Kitsap,WA,Truck,1,0,1,52312,52313,0.0,2017,4,30
2017-04-30,Virginia Beach,VA,Passenger,2,1,3,640,643,0.47,2017,4,30
2017-04-30,Essex,NJ,Passenger,1,0,1,18,19,5.26,2017,4,30
2017-04-30,Hawaii,HI,Passenger,1,0,1,86,87,1.15,2017,4,30
2017-04-30,Dane,WI,Passenger,1,0,1,139,140,0.71,2017,4,30
2017-04-30,Morris,NJ,Passenger,1,0,1,22,23,4.35,2017,4,30
2017-04-30,Garfield,WA,Passenger,0,0,0,1283,1283,0.0,2017,4,30
2017-04-30,Bexar,TX,Passenger,1,0,1,1030,1031,0.1,2017,4,30
2017-04-30,Bergen,NJ,Passenger,0,2,2,33,35,5.71,2017,4,30
2017-04-30,Dallas,TX,Passenger,0,1,1,198,199,0.5,2017,4,30
2017-04-30,King,WA,Passenger,9555,3881,13436,1378322,1391758,0.97,2017,4,30
2017-04-30,Whatcom,WA,Truck,2,0,2,41450,41452,0.0,2017,4,30
2017-04-30,Ventura,CA,Passenger,0,1,1,368,369,0.27,2017,4,30
2017-04-30,Garfield,WA,Truck,0,0,0,937,937,0.0,2017,4,30
2017-04-30,Grays Harbor,WA,Passenger,29,30,59,44471,44530,0.13,2017,4,30
2017-04-30,Manassas,VA,Passenger,0,1,1,10,11,9.09,2017,4,30
2017-04-30,Skamania,WA,Passenger,9,8,17,8519,8536,0.2,2017,4,30
2017-04-30,St. Lucie,FL,Passenger,1,0,1,32,33,3.03,2017,4,30
2017-04-30,Harnett,NC,Passenger,1,0,1,263,264,0.38,2017,4,30
2017-04-30,Klickitat,WA,Passenger,22,23,45,14769,14814,0.3,2017,4,30
2017-04-30,Mercer,NJ,Passenger,0,1,1,20,21,4.76,2017,4,30
2017-04-30,Pima,AZ,Passenger,0,2,2,451,453,0.44,2017,4,30
2017-04-30,Clark,WA,Passenger,755,471,1226,298453,299679,0.41,2017,4,30
2017-04-30,Missoula,MT,Passenger,1,0,1,77,78,1.28,2017,4,30
2017-04-30,Clallam,WA,Truck,0,0,0,20959,20959,0.0,2017,4,30
2017-04-30,Cobb,GA,Passenger,0,1,1,78,79,1.27,2017,4,30
2017-04-30,Pierce,WA,Truck,0,0,0,137793,137793,0.0,2017,4,30
2017-04-30,Collin,TX,Passenger,0,1,1,148,149,0.67,2017,4,30
2017-04-30,Clark,WA,Truck,0,0,0,77553,77553,0.0,2017,4,30
2017-04-30,Portsmouth,VA,Passenger,0,1,1,67,68,1.47,2017,4,30
2017-04-30,El Paso,CO,Passenger,1,1,2,825,827,0.24,2017,4,30
2017-04-30,Cumberland,NC,Passenger,1,0,1,620,621,0.16,2017,4,30
